Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image
candie-ruffled-tank,,,,,,,Size,X (12/14),Color,White/Grey Stripe,,,TNK0010,907,shopify,0,deny,manual,57.99,88.00,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/Screen_shot_2013-02-26_at_11.09.54_AM.png?v=1400076636,Stefanie Beziare Candie Ruffled Tank Front,,,,,,,,,,,,,,,,,
candie-ruffled-tank,,,,,,,Size,1X (14/16),Color,White/Grey Stripe,,,TNK0011,907,shopify,0,deny,manual,57.99,88.00,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/Screen_shot_2013-02-26_at_11.10.13_AM.png?v=1400076636,Stefanie Beziare Candie Ruffled Tank Back,,,,,,,,,,,,,,,,,
candie-ruffled-tank,,,,,,,Size,2X (18/20),Color,White/Grey Stripe,,,TNK0012,907,shopify,0,deny,manual,57.99,88.00,true,true,,,,,,,,,,,,,,,,,,,,
cameo-highwaist-brief-in-black-1,Cameo Highwaist Brief in Black,"<p>Shape up right where you need it with this everyday brief. It targets your tummy with an ingenious shaping zone, and gives your butt a lift. It has a seam free middle for a smooth look and stay-put silicone waist. You'll love the soft fabric, which feels comfy all day long.<strong><br /></strong></p>
<p>Use under any clothing.</p>
<p><strong>Fabrication:</strong><br />81% Nylon, 19% Elastane.</p>
<p><strong>Care:<br /></strong>Hand Wash Cold; Do not tumble dry.<br />Dry flat; Do not Iron.</p>
<strong>Model:</strong><br /><span>Morgan is wearing the Cameo Highwaist Brief in a size 1X.</span>",Yummie by Heather Thomson,Shapewear & Intimates,"",true,Size,L/XL (12/14),Color,Black,,,YMT-SHP-CAM-BLK-LXL,454,shopify,0,continue,manual,36.00,,true,true,YT5-051,https://cdn.shopify.com/s/files/1/0450/1517/products/cameo_brief_black_front.jpg?v=1403898567,Yummie by Heather Thomson Cameo Highwaist Brief in Black Front,false,,,,,,,,,,,,,,,,
cameo-highwaist-brief-in-black-1,,,,,,,Size,1X/2X (14/18),Color,Black,,,YMT-SHP-CAM-BLK-1X2X,454,shopify,0,deny,manual,36.00,,true,true,YT5-051,https://cdn.shopify.com/s/files/1/0450/1517/products/cameo_brief_black_back.jpg?v=1403898575,Yummie by Heather Thomson Cameo Highwaist Brief in Black Back,,,,,,,,,,,,,,,,,
cameo-highwaist-brief,Cameo Highwaist Brief,"<p>Shape up right where you need it with this everyday brief. It targets your tummy with an ingenious shaping zone, and gives your butt a lift. It has a seam free middle for a smooth look and stay-put silicone waist. You'll love the soft fabric, which feels comfy all day long.<br />Use under any clothing.</p>
<p><strong>Fabrication:</strong><br />81% Nylon, 19% Elastane.</p>
<p><strong>Care:<br /></strong>Hand Wash Cold; Do not tumble dry.<br />Dry flat; Do not Iron.</p>
<strong>Model:</strong><br /><span>Morgan is wearing the Cameo Highwaist Brief in a size 1X.</span>",Yummie by Heather Thomson,Shapewear & Intimates,"",true,Size,L/XL (12/14),Color,YT Nude,,,YMT-SHP-CAM-NUD-LXL,454,shopify,0,continue,manual,36.00,,true,true,YT5-051,https://cdn.shopify.com/s/files/1/0450/1517/products/cameo_brief_front.jpg?v=1403877103,Yummie by Heather Thomson Cameo Highwaist Brief Front,false,,,,,,,,,,,,,,,,
cameo-highwaist-brief,,,,,,,Size,1X/2X (14/18),Color,YT Nude,,,YMT-SHP-CAM-NUD-1X2X,454,shopify,0,continue,manual,36.00,,true,true,YT5-051,https://cdn.shopify.com/s/files/1/0450/1517/products/cameo_brief_back.jpg?v=1403877109,Yummie by Heather Thomson Cameo Highwaist Brief Back,,,,,,,,,,,,,,,,,
cadence-plus-size-dress,Cadence Dress,"<p>A black and white graphic printed dress is a head turner. But luckily with this dress, you will want heads to turn thanks to its thoughtful design and flattering shape. It has a generousbra-friendly bodice that won't gape, and an A-line skirt with clean inverted pleats, both of which make this dress flattering on most body types. The long sleeves make it elegant and perfect for the colder months. The best part? It even has pockets.</p>
<p>IGIGI sizes tend to run larger. </p>
<p>Made in the USA</p>
<p><strong>Fabrication:<br /></strong>Polyester/Elastane</p>
<p><strong>Care:<br /></strong>Dry Clean Only</p>
<p><strong>Model:</strong><br />The model is wearing the Candence  Dress in size 14/16</p>",IGIGI by Yuliya Raquel,Dress,"12, 14/16, 18/20, 22/24, 26/28, 30/32, Black/White",false,Size,12,Color,Black/White,,,3B1030BLK-12,907,shopify,0,deny,manual,118.00,,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/cadance_blackivory_front-2.jpeg?v=1400076636,IGIGI by Yuliya Raquel Cadence Dress Front,false,,,,,,,,,,,,,,,,
cadence-plus-size-dress,,,,,,,Size,14/16,Color,Black/White,,,3B1030BLK-14/16,907,shopify,0,deny,manual,118.00,,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/cadence_blackivory_side-2.jpeg?v=1400076636,IGIGI by Yuliya Raquel Cadence Dress Side,,,,,,,,,,,,,,,,,
cadence-plus-size-dress,,,,,,,Size,18/20,Color,Black/White,,,3B1030BLK-18/20,907,shopify,0,deny,manual,118.00,,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/cadence_blackivory_back-2.jpeg?v=1400076636,IGIGI by Yuliya Raquel Cadence Dress Back,,,,,,,,,,,,,,,,,
cadence-plus-size-dress,,,,,,,Size,22/24,Color,Black/White,,,3B1030BLK-22/24,907,shopify,0,deny,manual,118.00,,true,true,,,,,,,,,,,,,,,,,,,,
cadence-plus-size-dress,,,,,,,Size,26/28,Color,Black/White,,,3B1030BLK-26/28,907,shopify,0,deny,manual,118.00,,true,true,,,,,,,,,,,,,,,,,,,,
cadence-plus-size-dress,,,,,,,Size,30/32,Color,Black/White,,,3B1030BLK-30/32,907,shopify,0,deny,manual,118.00,,true,true,,,,,,,,,,,,,,,,,,,,
satin-gold-cabochon-necklace,Cabochon Necklace,"<p>This necklace by Kenneth Jay Lane features a hammered gold setting with polished resin stones and tiny faceted crystals.  Hook-and-eye closure.  Made in the USA.</p>
<p><strong>Measurements:</strong><br />Length: 19in/48cm.</p>",Kenneth Jay Lane,Fashion Jewelry,"Accessories, Full, Gold, Metallic, New, O/S",true,Size,O/S,Color,Cabochon,,,KJL-JEW-CAB-GRN-OS,227,shopify,1,deny,manual,159.00,,true,true,1564NSGER,https://cdn.shopify.com/s/files/1/0450/1517/products/cabochon_necklace_1024x1024_new.jpg?v=1406298281,,false,Cabochon Necklace | Kenneth Jay Lane,"Beautiful necklace for plus size fashionable women.  Women sizes 14, 16, 18, 20, 22, 24 will love this jewelry.  Perfect for curvy, fashion-forward women.",,,,,,,,,,,,,,
satin-gold-cabochon-necklace,,,,,,,Size,,Color,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0450/1517/products/cabochon_necklace.jpg?v=1406132863,Kenneth Jay Lane Cabochon Necklace,,,,,,,,,,,,,,,,,
ca-sunshine-slim-cut-jean,CA Sunshine Slim Cut Jean,"<p>A sleek silhouette and eye-catching, on-trend garment dye define this sexy pair of Slim Cut Jeans. Features a 5-pocket design, and a classic zip fly in a yummy buttercream color.</p>
<p>Inseam 29""</p>
<p>Made inLos Angeles, USA.</p>
<p><strong>Fabrication</strong><br /> 26% Cotton, 43% Lyocell, 17% Rayon, 13% Polyester<br /> 9.5 oz fabric</p>
<p></p>
<p><strong>Care</strong><br /> Cold wash, inside out</p>
<p><strong><strong>Model<br /> </strong></strong>Model is wearing a size 14.</p>",Greater Than Brand,Denim,"12, 14, 16, 18, 20, 22, 24, 26, DENIM, Full, Yellow",false,Size,12,Color,CA Sunshine,,,DNM0031-SKCS2013,680,shopify,0,deny,manual,69.00,,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/GTB-denim-sunshine-slim-001.jpeg?v=1400076635,Greater Than Brand CA Sunshine Slim Cut Jean Full Length,false,,,,,,,,,,,,,,,,
ca-sunshine-slim-cut-jean,,,,,,,Size,14,Color,CA Sunshine,,,DNM0032-SKCS2013,680,shopify,0,deny,manual,69.00,,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/GTB-denim-sunshine-slim-002.jpeg?v=1400076635,Greater Than Brand CA Sunshine Slim Cut Jean Front,,,,,,,,,,,,,,,,,
ca-sunshine-slim-cut-jean,,,,,,,Size,16,Color,CA Sunshine,,,DNM0033-SKCS2013,680,shopify,0,deny,manual,69.00,,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/GTB-denim-sunshine-slim-003.jpeg?v=1400076635,Greater Than Brand CA Sunshine Slim Cut Jean Back,,,,,,,,,,,,,,,,,
ca-sunshine-slim-cut-jean,,,,,,,Size,18,Color,CA Sunshine,,,DNM0034-SKCS2013,680,shopify,0,deny,manual,69.00,,true,true,,,,,,,,,,,,,,,,,,,,
ca-sunshine-slim-cut-jean,,,,,,,Size,20,Color,CA Sunshine,,,DNM0035-SKCS2013,680,shopify,0,deny,manual,69.00,,true,true,,,,,,,,,,,,,,,,,,,,
ca-sunshine-slim-cut-jean,,,,,,,Size,22,Color,CA Sunshine,,,DNM0036-SKCS2013,680,shopify,0,deny,manual,69.00,,true,true,,,,,,,,,,,,,,,,,,,,
ca-sunshine-slim-cut-jean,,,,,,,Size,24,Color,CA Sunshine,,,DNM0037-SKCS2013,680,shopify,0,deny,manual,69.00,,true,true,,,,,,,,,,,,,,,,,,,,
ca-sunshine-slim-cut-jean,,,,,,,Size,26,Color,CA Sunshine,,,DNM0038-SKCS2013,680,shopify,0,deny,manual,69.00,,true,true,,,,,,,,,,,,,,,,,,,,
button-front-cover-up,Button Cover Up,"<p>A light, airy cover up with a personality all of its own. Feel strong, wild, and free in this gorgeous zebra print swim cover up. Whether you are just at a pool party or on a tropical getaway, this cover up will do so much more than cover. The fun print is accompanied by a button down front so you can show as much or as little skin as you want. No matter the humidity, this breezy top will feel like you are wearing nothing at all.</p>
<p><strong>Fabrication:<br /></strong>Body: 97% Viscose 3% Lycra.</p>
<p><strong>Care:</strong><br />Machine wash, tumble dry.</p>
<strong>Model:</strong><br />Lily is wearing the Button Front Cover Up in 1X.",Peppermint Bay,Swim,Full,true,Size,1X (18/20),Color,Zambia,,,PPB-CVU-HEN-ZAM-1X,454,shopify,0,deny,manual,59.00,,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/button_front_cover_up.jpg?v=1400076635,Peppermint Zambia Bay Button Up Cover Up,false,Button Cover Up | Peppermint Bay,"Peppermint Bay plus size button up cover up is the perfect piece to wear to the pool or beach.  For curvy fashion forward women size 14, 16, 18, 20, 22, 24. ",,,,,,,,,,,,,,
button-front-cover-up,,,,,,,Size,2X (22/24),Color,Zambia,,,PPB-CVU-HEN-ZAM-2X,454,shopify,1,deny,manual,59.00,,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/button_front_cover_up_a02d36e9-810d-4462-bbed-581bb7849b16.jpg?v=1400076635,Peppermint Zambia Bay Button Up Cover Up,,,,,,,,,,,,,,,,,
button-front-cover-up,,,,,,,Size,,Color,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0450/1517/products/MPS_0139.jpeg?v=1400076635,Peppermint Zambia Bay Button Up Cover Up Front,,,,,,,,,,,,,,,,,
button-front-cover-up,,,,,,,Size,,Color,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0450/1517/products/MPS_0145x.jpeg?v=1400076635,Peppermint Bay Zambia Button Up Cover Up Back,,,,,,,,,,,,,,,,,
buttercup-kiss-a-line-tank,Buttercup Kiss A-Line Tank,"<p>This flirty silk blend a-line layering tank has an empire yoke and is sure to be a classic top to be dressed up or down. This tank is made from a luxurious, silky smooth lightweight silk/cotton blend. It has an oversized, flowing sheer fit for comfort and a longer length for layering. An effortless piece for summer and spring, day and night.</p>
<p>Body length: 29"" (approx) from side neck to bottom hem edge.</p>
<p><b>Fabrication</b><br /> Silk/Cotton</p>
<p><b>Care</b><br /> Hand Wash or Dry Clean.</p>
<p><b>Model<br /> </b>Model is wearing a size S.</p>",17 Sundays,Top,"Green, L, M, S, XL",false,Size,S,Color,Buttercup/Grass,,,TNK0005,680,shopify,0,deny,manual,37.99,57.00,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/17sun-buttercup-a-line-tank-001.jpeg?v=1400076634,17 Sundays Buttercup Kiss A-Line Tank Front,false,,,,,,,,,,,,,,,,
buttercup-kiss-a-line-tank,,,,,,,Size,M,Color,Buttercup/Grass,,,TNK0006,680,shopify,0,deny,manual,37.99,57.00,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/17sun-buttercup-a-line-tank-002.jpeg?v=1400076635,17 Sundays Buttercup Kiss A-Line Tank Full Length,,,,,,,,,,,,,,,,,
buttercup-kiss-a-line-tank,,,,,,,Size,L,Color,Buttercup/Grass,,,TNK0007,680,shopify,0,deny,manual,37.99,57.00,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/17sun-buttercup-a-line-tank-003.jpeg?v=1400076635,17 Sundays Buttercup Kiss A-Line Tank Back,,,,,,,,,,,,,,,,,
buttercup-kiss-a-line-tank,,,,,,,Size,XL,Color,Buttercup/Grass,,,TNK0008,680,shopify,0,deny,manual,37.99,57.00,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/Buttercup_Aline_BV.png?v=1400076635,17 Sundays Buttercup Kiss A-Line Tank Back,,,,,,,,,,,,,,,,,
buttercup-kiss-a-line-tank,,,,,,,Size,,Color,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0450/1517/products/Buttercup_Aline_Tank_FV.png?v=1400076635,17 Sundays Buttercup Kiss A-Line Tank Front,,,,,,,,,,,,,,,,,
burgundy-lovey-tee,Burgundy Lovey Tee,"<p>Born out of a factory mistake, the Lovey Tee is a stylish, hi-lo blouse perfect for spring and summer time. The left side of the garment drapes at the waist giving this blouse a unique asymmetrical silhouette when compared with the cropped, right-hand side.</p>
<p><b>Fabrication</b><br />Rayon/Spandex Jersey.</p>
<p><b>Care</b><br />Machine/hand wash in cold water; line dry.</p>
<p><b>Model:<br /></b>Danielle is wearing the Lovey Tee in O/S.</p>",Nakimuli,Top,"FLASH, Full, O/S (1X/3X), Red, Under$100",false,Size,O/S (1X/3X),Color,Burgundy,,,NAK-TOP-LOV-BUR-OS,360,shopify,0,continue,manual,39.00,,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/burgundy_tee_front-1.jpeg?v=1405361094,Nakimuli Burgundy Lovey Tee Front,false,,,,,,,,,,,,,,,,
burgundy-lovey-tee,,,,,,,Size,,Color,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0450/1517/products/burgundy_tee_back.jpeg?v=1405361094,Nakimuli Burgundy Lovey Tee Back,,,,,,,,,,,,,,,,,
burgundy-lovey-tee,,,,,,,Size,,Color,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0450/1517/products/2309_LongTunicGreen.jpeg?v=1405361094,Nakimuli Lovey Tee Front,,,,,,,,,,,,,,,,,
burgundy-lovey-tee,,,,,,,Size,,Color,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0450/1517/products/Madison_Plus-949.jpeg?v=1405361094,Nakimuli Lovey Tee Front,,,,,,,,,,,,,,,,,
bullseye-earring,Bullseye Earring,"<p>Bullseye! You hit this trend right on the money with intermingling circles leading the eye to the lobe.</p>
<p>Measurements: 3"" long.</p>
<p>Style: Drop.</p>
<p>Fit: Fishhook.</p>
<p>Scale: Statement.</p>
<p>Material: base metal, brushed coating.</p>
<p>Nickel and Lead Compliant (Hypoallergenic).</p>",Zenzii,Fashion Jewelry,"Full, One Size",false,Size,One Size,Color,Gold,,,ZEN-JEW-BUL-GLD-OS,454,shopify,1,deny,manual,14.00,,true,true,E912,https://cdn.shopify.com/s/files/1/0450/1517/products/e912_mg.jpeg?v=1400076634,Zenzii Bullseye Earring,false,,,,,,,,,,,,,,,,
bullseye-earring,,,,,,,Size,,Color,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0450/1517/products/e912_mg3.jpeg?v=1400076634,Zenzii Bullseye Earring,,,,,,,,,,,,,,,,,
bullseye-earring,,,,,,,Size,,Color,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0450/1517/products/e912_mg2.jpeg?v=1400076634,Zenzii Bullseye Earring,,,,,,,,,,,,,,,,,
bullseye-earring,,,,,,,Size,,Color,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0450/1517/products/20140326_MadisonPlus_SS14-449.jpeg?v=1400076634,Zenzii Bullseye Earring,,,,,,,,,,,,,,,,,
brushstroke-collar-necklace,Brushstroke Collar Necklace,"<p>Add elegance to your wardrobe with this matte gold collar necklace. With brushstroke irredescent gold and a unique design, heads are sure to turn at your entrance.</p>
<p>Closure: Lobster Clasp</p>
<p>Measurements: Length TBA, Extension TBA, and we send you a free necklace extender.</p>
<p>Materials: base metal.</p>
<p>Style: Collar</p>
<p>Fit: Chain</p>
<p>Scale: Chunky</p>
<p>Nickel and Lead Compliant (Hypoallergenic)</p>",Zenzii,Fashion Jewelry,"Full, One Size",false,Size,One Size,Color,Gold,,,ZEN-JEW-BRS-GLD-OS,454,shopify,0,deny,manual,29.00,,true,true,N952,https://cdn.shopify.com/s/files/1/0450/1517/products/n952_mg.jpeg?v=1400076634,Zenzii Brushstroke Collar Necklace,false,,,,,,,,,,,,,,,,
brushstroke-collar-necklace,,,,,,,Size,,Color,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0450/1517/products/n952_mg2.jpeg?v=1400076634,Zenzii Brushstroke Collar Necklace,,,,,,,,,,,,,,,,,
brushstroke-collar-necklace,,,,,,,Size,,Color,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0450/1517/products/n952_mg3.jpeg?v=1400076634,Zenzii Brushstroke Collar Necklace,,,,,,,,,,,,,,,,,
brushstroke-collar-necklace,,,,,,,Size,,Color,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0450/1517/products/n952_mg5.jpeg?v=1400076634,Zenzii Brushstroke Collar Necklace,,,,,,,,,,,,,,,,,
brooklyn-bomber,Brooklyn Bomber,"<p>A classic piece like a denim jacket mixed with modern updates like contoured triple stitching and diagonal piped sleeve sippers gives this wardrobe staple a welcomed remix. Layered over this summer's favorite maxi dress, this jacket brings your look into fall seamlessly.</p>
<p><strong>Fabrication:</strong><br />99% Cotton 1% Spandex</p>
<p><strong>Care:<br /></strong>Machine wash cold, with like colors. Tumble dry medium, iron when needed.</p>
<p><strong>Model:</strong><br />Ivory is wearing a size 1X.</p>",MYNT 1792,Coats and Jackets,"1X, 2X, 3X, 4X, Blue, Full",false,Size,1X,Color,Medium Wash,,,WCS60453MYNT-MW-1X,907,shopify,0,deny,manual,58.99,148.00,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/SR_MPS_50.jpeg?v=1400076634,MYNT 1792 Brooklyn Bomber Front,false,,,,,,,,,,,,,,,,
brooklyn-bomber,,,,,,,Size,2X,Color,Medium Wash,,,WCS60453MYNT-MW-2X,907,shopify,0,deny,manual,58.99,148.00,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/Mynt_1792_Bomber_Jacket_Medium_Wash.jpeg?v=1400076634,MYNT 1792 Brooklyn Bomber Back,,,,,,,,,,,,,,,,,
brooklyn-bomber,,,,,,,Size,3X,Color,Medium Wash,,,WCS60453MYNT-MW-3X,907,shopify,0,deny,manual,58.99,148.00,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/Mynt_Size_Chart_1.png?v=1400076634,MYNT 1792 Size Guide,,,,,,,,,,,,,,,,,
brooklyn-bomber,,,,,,,Size,4X,Color,Medium Wash,,,WCS60453MYNT-MW-4X,907,shopify,1,deny,manual,58.99,148.00,true,true,,,,,,,,,,,,,,,,,,,,
brocade-print-denim-in-black,Brocade Print Denim in Black,"<p>TheBrocade Print Ankle Length Jeanshave a classic cotton blend construction and feature a button and zip fly fastening, belt loops along the waistband and a five pocket structure.The lightweight jeans have gold-toned hardware, zip fastenings on the ankle and a printed brocade design.<br /><br /></p>
<p>28"" Inseam, 10"" Front Rise, 12"" Leg Opening</p>
<p><strong>Fabrication:</strong><br />Cotton/Elastane</p>
<p><strong>Care:<br /></strong>Machine Wash Inside out with like colors, hang to dry.</p>
<p><strong>Model:<br /></strong>Margaret iswearing this print denim in size 14 (US 12).</p>",17 Sundays,Denim,"12, 14, 16, 20, 22, 24, Black, Blue",false,Size,12,Color,Black,,,AW1011-BLK-12,1361,shopify,0,deny,manual,50.00,,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/AW1011_nocture_ankle_freezers_blk_front.jpeg?v=1400076633,17 Sundays Brocade Print Denim in Black Full Length,false,,,,,,,,,,,,,,,,
brocade-print-denim-in-black,,,,,,,Size,14,Color,Black,,,AW1011-BLK-14,1361,shopify,0,deny,manual,50.00,,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/AW1011_nocture_ankle_freezers_blk_side.jpeg?v=1400076633,17 Sundays Brocade Print Denim in Black Side,,,,,,,,,,,,,,,,,
brocade-print-denim-in-black,,,,,,,Size,16,Color,Black,,,AW1011-BLK-16,1361,shopify,0,deny,manual,50.00,,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/AW1011_nocture_ankle_freezers_blk_back.jpeg?v=1400076633,17 Sundays Brocade Print Denim in Black Back,,,,,,,,,,,,,,,,,
brocade-print-denim-in-black,,,,,,,Size,18,Color,Black,,,AW1011-BLK-18,1361,shopify,0,deny,manual,50.00,,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/AW1011_nocture_ankle_freezers_indigo_front_39b24fc3-bce1-4a5b-8673-e5791b42ab9f.jpeg?v=1400076633,17 Sundays Brocade Print Denim in Black Front,,,,,,,,,,,,,,,,,
brocade-print-denim-in-black,,,,,,,Size,20,Color,Black,,,AW1011-BLK-20,1361,shopify,0,deny,manual,50.00,,true,true,,,,,,,,,,,,,,,,,,,,
brocade-print-denim-in-black,,,,,,,Size,22,Color,Black,,,AW1011-BLK-22,1361,shopify,0,deny,manual,50.00,,true,true,,,,,,,,,,,,,,,,,,,,
brocade-print-denim-in-black,,,,,,,Size,24,Color,Black,,,AW1011-BLK-24,1361,shopify,0,deny,manual,50.00,,true,true,,,,,,,,,,,,,,,,,,,,
brocade-print-denim-in-black,,,,,,,Size,12,Color,Denim Blue,,,AW1011-BLU-12,1361,shopify,0,deny,manual,50.00,,true,true,,,,,,,,,,,,,,,,,,,,
brocade-print-denim-in-black,,,,,,,Size,14,Color,Denim Blue,,,AW1011-BLU-14,1361,shopify,0,deny,manual,50.00,,true,true,,,,,,,,,,,,,,,,,,,,
brocade-print-denim-in-black,,,,,,,Size,16,Color,Denim Blue,,,AW1011-BLU-16,1361,shopify,0,deny,manual,50.00,,true,true,,,,,,,,,,,,,,,,,,,,
brocade-print-denim-in-black,,,,,,,Size,18,Color,Denim Blue,,,AW1011-BLU-18,1361,shopify,0,deny,manual,50.00,,true,true,,,,,,,,,,,,,,,,,,,,
brocade-print-denim-in-black,,,,,,,Size,20,Color,Denim Blue,,,AW1011-BLU-20,1361,shopify,0,deny,manual,50.00,,true,true,,,,,,,,,,,,,,,,,,,,
brocade-print-denim-in-black,,,,,,,Size,22,Color,Denim Blue,,,AW1011-BLU-22,1361,shopify,0,deny,manual,50.00,,true,true,,,,,,,,,,,,,,,,,,,,
brocade-print-denim-in-black,,,,,,,Size,24,Color,Denim Blue,,,AW1011-BLU-24,1361,shopify,0,deny,manual,50.00,,true,true,,,,,,,,,,,,,,,,,,,,
brocade-print-denim,Brocade Print Denim,"<p>The Brocade Print Ankle Length Jeans give your average denim a subtle punch of print. Theyhave a classic cotton blend construction and feature a button and zip fly fastening, belt loops along the waistband and a five pocket structure. Just as versatile as your average pair of jeans, these jeans go with everything in your closet but give your look an illusion of texture. Perfect forcamouflagingproblem areas, as well as catching eyes, these jeans are cool in denim and sleek in black. Pair with the simplest of tees or the loudest of blouses, either way these jeans can take your look up a notch.The lightweight jeans have gold-toned hardware, zip fastenings on the ankle and brocade print design.<br /><br /></p>
<p>28"" Inseam, 10"" Front Rise, 12"" Leg Opening</p>
<p>*Item will ship in Australian sizing, please order according to your US size. </p>
<p><strong>Fabrication:</strong><br />Cotton/Elastane</p>
<p><strong>Care:<br /></strong>Machine Wash Inside out with like colors, hang to dry.</p>
<p><strong>Model:<br /></strong>Margaret is wearing the Brocade Print Denim in size 14 (US 12).</p>",17 Sundays,Denim,"12, 14, 16, 18, 20, 22, 24, Black, Blue",false,Size,12,Color,Denim Blue,,,AW1011-BLU-12,1361,shopify,0,deny,manual,120.00,,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/AW1011_nocture_ankle_freezers_indigo_front.jpeg?v=1400076632,17 Sundays Brocade Print Denim Front,false,,,,,,,,,,,,,,,,
brocade-print-denim,,,,,,,Size,12,Color,Black,,,AW1011-BLK-12,1361,shopify,0,deny,manual,120.00,,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/AW1011_nocture_ankle_freezers_indigo_side.jpeg?v=1400076632,17 Sundays Brocade Print Denim Side,,,,,,,,,,,,,,,,,
brocade-print-denim,,,,,,,Size,14,Color,Denim Blue,,,AW1011-BLU-14,1361,shopify,0,deny,manual,120.00,,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/AW1011_nocture_ankle_freezers_indigo_bk.jpeg?v=1400076632,17 Sundays Brocade Print Denim Back,,,,,,,,,,,,,,,,,
brocade-print-denim,,,,,,,Size,14,Color,Black,,,AW1011-BLK-14,1361,shopify,0,deny,manual,120.00,,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/AW1011_nocture_ankle_freezers_blk_front_ce810cab-7e8d-4af0-bd8f-2b6c98e90ff7.jpeg?v=1400076632,17 Sundays Brocade Print Denim Full Length,,,,,,,,,,,,,,,,,
brocade-print-denim,,,,,,,Size,16,Color,Denim Blue,,,AW1011-BLU-16,1361,shopify,0,deny,manual,120.00,,true,true,,,,,,,,,,,,,,,,,,,,
brocade-print-denim,,,,,,,Size,16,Color,Black,,,AW1011-BLK-16,1361,shopify,0,deny,manual,120.00,,true,true,,,,,,,,,,,,,,,,,,,,
brocade-print-denim,,,,,,,Size,18,Color,Denim Blue,,,AW1011-BLU-18,1361,shopify,0,deny,manual,120.00,,true,true,,,,,,,,,,,,,,,,,,,,
brocade-print-denim,,,,,,,Size,18,Color,Black,,,AW1011-BLK-18,1361,shopify,0,deny,manual,120.00,,true,true,,,,,,,,,,,,,,,,,,,,
brocade-print-denim,,,,,,,Size,20,Color,Denim Blue,,,AW1011-BLU-20,1361,shopify,0,deny,manual,120.00,,true,true,,,,,,,,,,,,,,,,,,,,
brocade-print-denim,,,,,,,Size,20,Color,Black,,,AW1011-BLK-20,1361,shopify,0,deny,manual,120.00,,true,true,,,,,,,,,,,,,,,,,,,,
brocade-print-denim,,,,,,,Size,22,Color,Denim Blue,,,AW1011-BLU-22,1361,shopify,0,deny,manual,120.00,,true,true,,,,,,,,,,,,,,,,,,,,
